# IDN Reference table for the Korean language

# Language: Korean (ko)
# Version: 1.0
# Date: 2014-12-09
# Unicode version: 6.3.0

# This IDN table is published on <https://github.com/dotse/IDN-ref-tables> where 
# you can find the latest version, other tables and information concerning the 
# purpose, creation and update of the tables.
#
# This IDN table has been created by .SE <https://www.iis.se/english/> mainly based 
# on the material in the listed references. 
#
# .SE has put this work into Public Domain in accordance with CC0 1.0 Universal.
# See <http://creativecommons.org/publicdomain/zero/1.0/> for the conditions. You 
# can copy, modify, distribute and perform the work, even for commercial purposes, 
# all without asking permission.


## Language references
#
# Wikipedia: "Korean orthography", http://en.wikipedia.org/wiki/Korean_alphabet
#
# In "Omniglot" - the online encyclopedia of writing systems and languages, 
#    http://www.omniglot.com/writing/korean.htm


## References for contextual rules
#
# RFC 5891: “Internationalized Domain Names in Applications (IDNA): Protocol” 
#    (proposed standard), http://tools.ietf.org/html/rfc5891


## Code points requiring contextual rules
#
# Code point                        Description of rule/Reference
#
# U+002D                            Label must neither start nor end with U+002D. Label 
#   HYPHEN-MINUS                    must not have U+002D in both third and fourth
#                                   position. RFC 5891 (sec 4.2.3.1)


## Code point table
#
# Code   # Unicode        Specimen  Name
# point  # script         Glyph 
#
U+B4F0   # Hangul         듰        <Hangul Syllable>
U+B4F1   # Hangul         등        <Hangul Syllable>
U+B4F2   # Hangul         듲        <Hangul Syllable>
U+B4F3   # Hangul         듳        <Hangul Syllable>
U+B4F4   # Hangul         듴        <Hangul Syllable>
U+B4F5   # Hangul         듵        <Hangul Syllable>
U+B4F6   # Hangul         듶        <Hangul Syllable>
U+B4F7   # Hangul         듷        <Hangul Syllable>
U+B4F8   # Hangul         듸        <Hangul Syllable>
U+B4F9   # Hangul         듹        <Hangul Syllable>
U+B4FA   # Hangul         듺        <Hangul Syllable>
U+B4FB   # Hangul         듻        <Hangul Syllable>
U+B4FC   # Hangul         듼        <Hangul Syllable>
U+B4FD   # Hangul         듽        <Hangul Syllable>
U+B4FE   # Hangul         듾        <Hangul Syllable>
U+B4FF   # Hangul         듿        <Hangul Syllable>
U+B500   # Hangul         딀        <Hangul Syllable>
U+B501   # Hangul         딁        <Hangul Syllable>
U+B502   # Hangul         딂        <Hangul Syllable>
U+B503   # Hangul         딃        <Hangul Syllable>
U+B504   # Hangul         딄        <Hangul Syllable>
U+B505   # Hangul         딅        <Hangul Syllable>
U+B506   # Hangul         딆        <Hangul Syllable>
U+B507   # Hangul         딇        <Hangul Syllable>
U+B508   # Hangul         딈        <Hangul Syllable>
U+B509   # Hangul         딉        <Hangul Syllable>
U+B50A   # Hangul         딊        <Hangul Syllable>
U+B50B   # Hangul         딋        <Hangul Syllable>
U+B50C   # Hangul         딌        <Hangul Syllable>
U+B50D   # Hangul         딍        <Hangul Syllable>
U+B50E   # Hangul         딎        <Hangul Syllable>
U+B50F   # Hangul         딏        <Hangul Syllable>
U+B510   # Hangul         딐        <Hangul Syllable>
U+B511   # Hangul         딑        <Hangul Syllable>
U+B512   # Hangul         딒        <Hangul Syllable>
U+B513   # Hangul         딓        <Hangul Syllable>
U+B514   # Hangul         디        <Hangul Syllable>
U+B515   # Hangul         딕        <Hangul Syllable>
U+B516   # Hangul         딖        <Hangul Syllable>
U+B517   # Hangul         딗        <Hangul Syllable>
U+B518   # Hangul         딘        <Hangul Syllable>
U+B519   # Hangul         딙        <Hangul Syllable>
U+B51A   # Hangul         딚        <Hangul Syllable>
U+B51B   # Hangul         딛        <Hangul Syllable>
U+B51C   # Hangul         딜        <Hangul Syllable>
U+B51D   # Hangul         딝        <Hangul Syllable>
U+B51E   # Hangul         딞        <Hangul Syllable>
U+B51F   # Hangul         딟        <Hangul Syllable>
U+B520   # Hangul         딠        <Hangul Syllable>
U+B521   # Hangul         딡        <Hangul Syllable>
U+B522   # Hangul         딢        <Hangul Syllable>
U+B523   # Hangul         딣        <Hangul Syllable>
U+B524   # Hangul         딤        <Hangul Syllable>
U+B525   # Hangul         딥        <Hangul Syllable>
U+B526   # Hangul         딦        <Hangul Syllable>
U+B527   # Hangul         딧        <Hangul Syllable>
U+B528   # Hangul         딨        <Hangul Syllable>
U+B529   # Hangul         딩        <Hangul Syllable>
U+B52A   # Hangul         딪        <Hangul Syllable>
U+B52B   # Hangul         딫        <Hangul Syllable>
U+B52C   # Hangul         딬        <Hangul Syllable>
U+B52D   # Hangul         딭        <Hangul Syllable>
U+B52E   # Hangul         딮        <Hangul Syllable>
U+B52F   # Hangul         딯        <Hangul Syllable>
U+B530   # Hangul         따        <Hangul Syllable>
U+B531   # Hangul         딱        <Hangul Syllable>
U+B532   # Hangul         딲        <Hangul Syllable>
U+B533   # Hangul         딳        <Hangul Syllable>
U+B534   # Hangul         딴        <Hangul Syllable>
U+B535   # Hangul         딵        <Hangul Syllable>
U+B536   # Hangul         딶        <Hangul Syllable>
U+B537   # Hangul         딷        <Hangul Syllable>
U+B538   # Hangul         딸        <Hangul Syllable>
U+B539   # Hangul         딹        <Hangul Syllable>
U+B53A   # Hangul         딺        <Hangul Syllable>
U+B53B   # Hangul         딻        <Hangul Syllable>
U+B53C   # Hangul         딼        <Hangul Syllable>
U+B53D   # Hangul         딽        <Hangul Syllable>
U+B53E   # Hangul         딾        <Hangul Syllable>
U+B53F   # Hangul         딿        <Hangul Syllable>
U+B540   # Hangul         땀        <Hangul Syllable>
U+B541   # Hangul         땁        <Hangul Syllable>
U+B542   # Hangul         땂        <Hangul Syllable>
U+B543   # Hangul         땃        <Hangul Syllable>
U+B544   # Hangul         땄        <Hangul Syllable>
U+B545   # Hangul         땅        <Hangul Syllable>
U+B546   # Hangul         땆        <Hangul Syllable>
U+B547   # Hangul         땇        <Hangul Syllable>
U+B548   # Hangul         땈        <Hangul Syllable>
U+B549   # Hangul         땉        <Hangul Syllable>
U+B54A   # Hangul         땊        <Hangul Syllable>
U+B54B   # Hangul         땋        <Hangul Syllable>
U+B54C   # Hangul         때        <Hangul Syllable>
U+B54D   # Hangul         땍        <Hangul Syllable>
U+B54E   # Hangul         땎        <Hangul Syllable>
U+B54F   # Hangul         땏        <Hangul Syllable>
U+B550   # Hangul         땐        <Hangul Syllable>
U+B551   # Hangul         땑        <Hangul Syllable>
U+B552   # Hangul         땒        <Hangul Syllable>
U+B553   # Hangul         땓        <Hangul Syllable>
U+B554   # Hangul         땔        <Hangul Syllable>
U+B555   # Hangul         땕        <Hangul Syllable>
U+B556   # Hangul         땖        <Hangul Syllable>
U+B557   # Hangul         땗        <Hangul Syllable>
U+B558   # Hangul         땘        <Hangul Syllable>
U+B559   # Hangul         땙        <Hangul Syllable>
U+B55A   # Hangul         땚        <Hangul Syllable>
U+B55B   # Hangul         땛        <Hangul Syllable>
U+B55C   # Hangul         땜        <Hangul Syllable>
U+B55D   # Hangul         땝        <Hangul Syllable>
U+B55E   # Hangul         땞        <Hangul Syllable>
U+B55F   # Hangul         땟        <Hangul Syllable>
U+B560   # Hangul         땠        <Hangul Syllable>
U+B561   # Hangul         땡        <Hangul Syllable>
U+B562   # Hangul         땢        <Hangul Syllable>
U+B563   # Hangul         땣        <Hangul Syllable>
U+B564   # Hangul         땤        <Hangul Syllable>
U+B565   # Hangul         땥        <Hangul Syllable>
U+B566   # Hangul         땦        <Hangul Syllable>
U+B567   # Hangul         땧        <Hangul Syllable>
U+B568   # Hangul         땨        <Hangul Syllable>
U+B569   # Hangul         땩        <Hangul Syllable>
U+B56A   # Hangul         땪        <Hangul Syllable>
U+B56B   # Hangul         땫        <Hangul Syllable>
U+B56C   # Hangul         땬        <Hangul Syllable>
U+B56D   # Hangul         땭        <Hangul Syllable>
U+B56E   # Hangul         땮        <Hangul Syllable>
U+B56F   # Hangul         땯        <Hangul Syllable>
U+B570   # Hangul         땰        <Hangul Syllable>
U+B571   # Hangul         땱        <Hangul Syllable>
U+B572   # Hangul         땲        <Hangul Syllable>
U+B573   # Hangul         땳        <Hangul Syllable>
U+B574   # Hangul         땴        <Hangul Syllable>
U+B575   # Hangul         땵        <Hangul Syllable>
U+B576   # Hangul         땶        <Hangul Syllable>
U+B577   # Hangul         땷        <Hangul Syllable>
U+B578   # Hangul         땸        <Hangul Syllable>
U+B579   # Hangul         땹        <Hangul Syllable>
U+B57A   # Hangul         땺        <Hangul Syllable>
U+B57B   # Hangul         땻        <Hangul Syllable>
U+B57C   # Hangul         땼        <Hangul Syllable>
U+B57D   # Hangul         땽        <Hangul Syllable>
U+B57E   # Hangul         땾        <Hangul Syllable>
U+B57F   # Hangul         땿        <Hangul Syllable>
U+B580   # Hangul         떀        <Hangul Syllable>
U+B581   # Hangul         떁        <Hangul Syllable>
U+B582   # Hangul         떂        <Hangul Syllable>
U+B583   # Hangul         떃        <Hangul Syllable>
U+B584   # Hangul         떄        <Hangul Syllable>
U+B585   # Hangul         떅        <Hangul Syllable>
U+B586   # Hangul         떆        <Hangul Syllable>
U+B587   # Hangul         떇        <Hangul Syllable>
U+B588   # Hangul         떈        <Hangul Syllable>
U+B589   # Hangul         떉        <Hangul Syllable>
U+B58A   # Hangul         떊        <Hangul Syllable>
U+B58B   # Hangul         떋        <Hangul Syllable>
U+B58C   # Hangul         떌        <Hangul Syllable>
U+B58D   # Hangul         떍        <Hangul Syllable>
U+B58E   # Hangul         떎        <Hangul Syllable>
U+B58F   # Hangul         떏        <Hangul Syllable>
U+B590   # Hangul         떐        <Hangul Syllable>
U+B591   # Hangul         떑        <Hangul Syllable>
U+B592   # Hangul         떒        <Hangul Syllable>
U+B593   # Hangul         떓        <Hangul Syllable>
U+B594   # Hangul         떔        <Hangul Syllable>
U+B595   # Hangul         떕        <Hangul Syllable>
U+B596   # Hangul         떖        <Hangul Syllable>
U+B597   # Hangul         떗        <Hangul Syllable>
U+B598   # Hangul         떘        <Hangul Syllable>
U+B599   # Hangul         떙        <Hangul Syllable>
U+B59A   # Hangul         떚        <Hangul Syllable>
U+B59B   # Hangul         떛        <Hangul Syllable>
U+B59C   # Hangul         떜        <Hangul Syllable>
U+B59D   # Hangul         떝        <Hangul Syllable>
U+B59E   # Hangul         떞        <Hangul Syllable>
U+B59F   # Hangul         떟        <Hangul Syllable>
U+B5A0   # Hangul         떠        <Hangul Syllable>
U+B5A1   # Hangul         떡        <Hangul Syllable>
U+B5A2   # Hangul         떢        <Hangul Syllable>
U+B5A3   # Hangul         떣        <Hangul Syllable>
U+B5A4   # Hangul         떤        <Hangul Syllable>
U+B5A5   # Hangul         떥        <Hangul Syllable>
U+B5A6   # Hangul         떦        <Hangul Syllable>
U+B5A7   # Hangul         떧        <Hangul Syllable>
U+B5A8   # Hangul         떨        <Hangul Syllable>
U+B5A9   # Hangul         떩        <Hangul Syllable>
U+B5AA   # Hangul         떪        <Hangul Syllable>
U+B5AB   # Hangul         떫        <Hangul Syllable>
U+B5AC   # Hangul         떬        <Hangul Syllable>
U+B5AD   # Hangul         떭        <Hangul Syllable>
U+B5AE   # Hangul         떮        <Hangul Syllable>
U+B5AF   # Hangul         떯        <Hangul Syllable>
U+B5B0   # Hangul         떰        <Hangul Syllable>
U+B5B1   # Hangul         떱        <Hangul Syllable>
U+B5B2   # Hangul         떲        <Hangul Syllable>
U+B5B3   # Hangul         떳        <Hangul Syllable>
U+B5B4   # Hangul         떴        <Hangul Syllable>
U+B5B5   # Hangul         떵        <Hangul Syllable>
U+B5B6   # Hangul         떶        <Hangul Syllable>
U+B5B7   # Hangul         떷        <Hangul Syllable>
U+B5B8   # Hangul         떸        <Hangul Syllable>
U+B5B9   # Hangul         떹        <Hangul Syllable>
U+B5BA   # Hangul         떺        <Hangul Syllable>
U+B5BB   # Hangul         떻        <Hangul Syllable>
U+B5BC   # Hangul         떼        <Hangul Syllable>
U+B5BD   # Hangul         떽        <Hangul Syllable>
U+B5BE   # Hangul         떾        <Hangul Syllable>
U+B5BF   # Hangul         떿        <Hangul Syllable>
U+B5C0   # Hangul         뗀        <Hangul Syllable>
U+B5C1   # Hangul         뗁        <Hangul Syllable>
U+B5C2   # Hangul         뗂        <Hangul Syllable>
U+B5C3   # Hangul         뗃        <Hangul Syllable>
U+B5C4   # Hangul         뗄        <Hangul Syllable>
U+B5C5   # Hangul         뗅        <Hangul Syllable>
U+B5C6   # Hangul         뗆        <Hangul Syllable>
U+B5C7   # Hangul         뗇        <Hangul Syllable>
U+B5C8   # Hangul         뗈        <Hangul Syllable>
U+B5C9   # Hangul         뗉        <Hangul Syllable>
U+B5CA   # Hangul         뗊        <Hangul Syllable>
U+B5CB   # Hangul         뗋        <Hangul Syllable>
U+B5CC   # Hangul         뗌        <Hangul Syllable>
U+B5CD   # Hangul         뗍        <Hangul Syllable>
U+B5CE   # Hangul         뗎        <Hangul Syllable>
U+B5CF   # Hangul         뗏        <Hangul Syllable>
U+B5D0   # Hangul         뗐        <Hangul Syllable>
U+B5D1   # Hangul         뗑        <Hangul Syllable>
U+B5D2   # Hangul         뗒        <Hangul Syllable>
U+B5D3   # Hangul         뗓        <Hangul Syllable>
U+B5D4   # Hangul         뗔        <Hangul Syllable>
U+B5D5   # Hangul         뗕        <Hangul Syllable>
U+B5D6   # Hangul         뗖        <Hangul Syllable>
U+B5D7   # Hangul         뗗        <Hangul Syllable>
U+B5D8   # Hangul         뗘        <Hangul Syllable>
U+B5D9   # Hangul         뗙        <Hangul Syllable>
U+B5DA   # Hangul         뗚        <Hangul Syllable>
U+B5DB   # Hangul         뗛        <Hangul Syllable>
U+B5DC   # Hangul         뗜        <Hangul Syllable>
U+B5DD   # Hangul         뗝        <Hangul Syllable>
U+B5DE   # Hangul         뗞        <Hangul Syllable>
U+B5DF   # Hangul         뗟        <Hangul Syllable>
U+B5E0   # Hangul         뗠        <Hangul Syllable>
U+B5E1   # Hangul         뗡        <Hangul Syllable>
U+B5E2   # Hangul         뗢        <Hangul Syllable>
U+B5E3   # Hangul         뗣        <Hangul Syllable>
U+B5E4   # Hangul         뗤        <Hangul Syllable>
U+B5E5   # Hangul         뗥        <Hangul Syllable>
U+B5E6   # Hangul         뗦        <Hangul Syllable>
U+B5E7   # Hangul         뗧        <Hangul Syllable>
U+B5E8   # Hangul         뗨        <Hangul Syllable>
U+B5E9   # Hangul         뗩        <Hangul Syllable>
U+B5EA   # Hangul         뗪        <Hangul Syllable>
U+B5EB   # Hangul         뗫        <Hangul Syllable>
U+B5EC   # Hangul         뗬        <Hangul Syllable>
U+B5ED   # Hangul         뗭        <Hangul Syllable>
U+B5EE   # Hangul         뗮        <Hangul Syllable>
U+B5EF   # Hangul         뗯        <Hangul Syllable>
U+B5F0   # Hangul         뗰        <Hangul Syllable>
U+B5F1   # Hangul         뗱        <Hangul Syllable>
U+B5F2   # Hangul         뗲        <Hangul Syllable>
U+B5F3   # Hangul         뗳        <Hangul Syllable>
U+B5F4   # Hangul         뗴        <Hangul Syllable>
U+B5F5   # Hangul         뗵        <Hangul Syllable>
U+B5F6   # Hangul         뗶        <Hangul Syllable>
U+B5F7   # Hangul         뗷        <Hangul Syllable>
U+B5F8   # Hangul         뗸        <Hangul Syllable>
U+B5F9   # Hangul         뗹        <Hangul Syllable>
U+B5FA   # Hangul         뗺        <Hangul Syllable>
U+B5FB   # Hangul         뗻        <Hangul Syllable>
U+B5FC   # Hangul         뗼        <Hangul Syllable>
U+B5FD   # Hangul         뗽        <Hangul Syllable>
U+B5FE   # Hangul         뗾        <Hangul Syllable>
U+B5FF   # Hangul         뗿        <Hangul Syllable>
U+B600   # Hangul         똀        <Hangul Syllable>
U+B601   # Hangul         똁        <Hangul Syllable>
U+B602   # Hangul         똂        <Hangul Syllable>
U+B603   # Hangul         똃        <Hangul Syllable>
U+B604   # Hangul         똄        <Hangul Syllable>
U+B605   # Hangul         똅        <Hangul Syllable>
U+B606   # Hangul         똆        <Hangul Syllable>
U+B607   # Hangul         똇        <Hangul Syllable>
U+B608   # Hangul         똈        <Hangul Syllable>
U+B609   # Hangul         똉        <Hangul Syllable>
U+B60A   # Hangul         똊        <Hangul Syllable>
U+B60B   # Hangul         똋        <Hangul Syllable>
U+B60C   # Hangul         똌        <Hangul Syllable>
U+B60D   # Hangul         똍        <Hangul Syllable>
U+B60E   # Hangul         똎        <Hangul Syllable>
U+B60F   # Hangul         똏        <Hangul Syllable>
U+B610   # Hangul         또        <Hangul Syllable>
U+B611   # Hangul         똑        <Hangul Syllable>
U+B612   # Hangul         똒        <Hangul Syllable>
U+B613   # Hangul         똓        <Hangul Syllable>
U+B614   # Hangul         똔        <Hangul Syllable>
U+B615   # Hangul         똕        <Hangul Syllable>
U+B616   # Hangul         똖        <Hangul Syllable>
U+B617   # Hangul         똗        <Hangul Syllable>
U+B618   # Hangul         똘        <Hangul Syllable>
U+B619   # Hangul         똙        <Hangul Syllable>
U+B61A   # Hangul         똚        <Hangul Syllable>
U+B61B   # Hangul         똛        <Hangul Syllable>
U+B61C   # Hangul         똜        <Hangul Syllable>
U+B61D   # Hangul         똝        <Hangul Syllable>
U+B61E   # Hangul         똞        <Hangul Syllable>
U+B61F   # Hangul         똟        <Hangul Syllable>
U+B620   # Hangul         똠        <Hangul Syllable>
U+B621   # Hangul         똡        <Hangul Syllable>
U+B622   # Hangul         똢        <Hangul Syllable>
U+B623   # Hangul         똣        <Hangul Syllable>
U+B624   # Hangul         똤        <Hangul Syllable>
U+B625   # Hangul         똥        <Hangul Syllable>
U+B626   # Hangul         똦        <Hangul Syllable>
U+B627   # Hangul         똧        <Hangul Syllable>
U+B628   # Hangul         똨        <Hangul Syllable>
U+B629   # Hangul         똩        <Hangul Syllable>
U+B62A   # Hangul         똪        <Hangul Syllable>
U+B62B   # Hangul         똫        <Hangul Syllable>
U+B62C   # Hangul         똬        <Hangul Syllable>
U+B62D   # Hangul         똭        <Hangul Syllable>
U+B62E   # Hangul         똮        <Hangul Syllable>
U+B62F   # Hangul         똯        <Hangul Syllable>
U+B630   # Hangul         똰        <Hangul Syllable>
U+B631   # Hangul         똱        <Hangul Syllable>
U+B632   # Hangul         똲        <Hangul Syllable>
U+B633   # Hangul         똳        <Hangul Syllable>
U+B634   # Hangul         똴        <Hangul Syllable>
U+B635   # Hangul         똵        <Hangul Syllable>
U+B636   # Hangul         똶        <Hangul Syllable>
U+B637   # Hangul         똷        <Hangul Syllable>
U+B638   # Hangul         똸        <Hangul Syllable>
U+B639   # Hangul         똹        <Hangul Syllable>
U+B63A   # Hangul         똺        <Hangul Syllable>
U+B63B   # Hangul         똻        <Hangul Syllable>
U+B63C   # Hangul         똼        <Hangul Syllable>
U+B63D   # Hangul         똽        <Hangul Syllable>
U+B63E   # Hangul         똾        <Hangul Syllable>
U+B63F   # Hangul         똿        <Hangul Syllable>
U+B640   # Hangul         뙀        <Hangul Syllable>
U+B641   # Hangul         뙁        <Hangul Syllable>
U+B642   # Hangul         뙂        <Hangul Syllable>
U+B643   # Hangul         뙃        <Hangul Syllable>
U+B644   # Hangul         뙄        <Hangul Syllable>
U+B645   # Hangul         뙅        <Hangul Syllable>
U+B646   # Hangul         뙆        <Hangul Syllable>
U+B647   # Hangul         뙇        <Hangul Syllable>
U+B648   # Hangul         뙈        <Hangul Syllable>
U+B649   # Hangul         뙉        <Hangul Syllable>
U+B64A   # Hangul         뙊        <Hangul Syllable>
U+B64B   # Hangul         뙋        <Hangul Syllable>
U+B64C   # Hangul         뙌        <Hangul Syllable>
U+B64D   # Hangul         뙍        <Hangul Syllable>
U+B64E   # Hangul         뙎        <Hangul Syllable>
U+B64F   # Hangul         뙏        <Hangul Syllable>
U+B650   # Hangul         뙐        <Hangul Syllable>
U+B651   # Hangul         뙑        <Hangul Syllable>
U+B652   # Hangul         뙒        <Hangul Syllable>
U+B653   # Hangul         뙓        <Hangul Syllable>
U+B654   # Hangul         뙔        <Hangul Syllable>
U+B655   # Hangul         뙕        <Hangul Syllable>
U+B656   # Hangul         뙖        <Hangul Syllable>
U+B657   # Hangul         뙗        <Hangul Syllable>
U+B658   # Hangul         뙘        <Hangul Syllable>
U+B659   # Hangul         뙙        <Hangul Syllable>
U+B65A   # Hangul         뙚        <Hangul Syllable>
U+B65B   # Hangul         뙛        <Hangul Syllable>
U+B65C   # Hangul         뙜        <Hangul Syllable>
U+B65D   # Hangul         뙝        <Hangul Syllable>
U+B65E   # Hangul         뙞        <Hangul Syllable>
U+B65F   # Hangul         뙟        <Hangul Syllable>
U+B660   # Hangul         뙠        <Hangul Syllable>
U+B661   # Hangul         뙡        <Hangul Syllable>
U+B662   # Hangul         뙢        <Hangul Syllable>
U+B663   # Hangul         뙣        <Hangul Syllable>
U+B664   # Hangul         뙤        <Hangul Syllable>
U+B665   # Hangul         뙥        <Hangul Syllable>
U+B666   # Hangul         뙦        <Hangul Syllable>
U+B667   # Hangul         뙧        <Hangul Syllable>
U+B668   # Hangul         뙨        <Hangul Syllable>
U+B669   # Hangul         뙩        <Hangul Syllable>
U+B66A   # Hangul         뙪        <Hangul Syllable>
U+B66B   # Hangul         뙫        <Hangul Syllable>
U+B66C   # Hangul         뙬        <Hangul Syllable>
U+B66D   # Hangul         뙭        <Hangul Syllable>
U+B66E   # Hangul         뙮        <Hangul Syllable>
U+B66F   # Hangul         뙯        <Hangul Syllable>
U+B670   # Hangul         뙰        <Hangul Syllable>
U+B671   # Hangul         뙱        <Hangul Syllable>
U+B672   # Hangul         뙲        <Hangul Syllable>
U+B673   # Hangul         뙳        <Hangul Syllable>
U+B674   # Hangul         뙴        <Hangul Syllable>
U+B675   # Hangul         뙵        <Hangul Syllable>
U+B676   # Hangul         뙶        <Hangul Syllable>
U+B677   # Hangul         뙷        <Hangul Syllable>
U+B678   # Hangul         뙸        <Hangul Syllable>
U+B679   # Hangul         뙹        <Hangul Syllable>
U+B67A   # Hangul         뙺        <Hangul Syllable>
U+B67B   # Hangul         뙻        <Hangul Syllable>
U+B67C   # Hangul         뙼        <Hangul Syllable>
U+B67D   # Hangul         뙽        <Hangul Syllable>
U+B67E   # Hangul         뙾        <Hangul Syllable>
U+B67F   # Hangul         뙿        <Hangul Syllable>
U+B680   # Hangul         뚀        <Hangul Syllable>
U+B681   # Hangul         뚁        <Hangul Syllable>
U+B682   # Hangul         뚂        <Hangul Syllable>
U+B683   # Hangul         뚃        <Hangul Syllable>
U+B684   # Hangul         뚄        <Hangul Syllable>
U+B685   # Hangul         뚅        <Hangul Syllable>
U+B686   # Hangul         뚆        <Hangul Syllable>
U+B687   # Hangul         뚇        <Hangul Syllable>
U+B688   # Hangul         뚈        <Hangul Syllable>
U+B689   # Hangul         뚉        <Hangul Syllable>
U+B68A   # Hangul         뚊        <Hangul Syllable>
U+B68B   # Hangul         뚋        <Hangul Syllable>
U+B68C   # Hangul         뚌        <Hangul Syllable>
U+B68D   # Hangul         뚍        <Hangul Syllable>
U+B68E   # Hangul         뚎        <Hangul Syllable>
U+B68F   # Hangul         뚏        <Hangul Syllable>
U+B690   # Hangul         뚐        <Hangul Syllable>
U+B691   # Hangul         뚑        <Hangul Syllable>
U+B692   # Hangul         뚒        <Hangul Syllable>
U+B693   # Hangul         뚓        <Hangul Syllable>
U+B694   # Hangul         뚔        <Hangul Syllable>
U+B695   # Hangul         뚕        <Hangul Syllable>
U+B696   # Hangul         뚖        <Hangul Syllable>
U+B697   # Hangul         뚗        <Hangul Syllable>
U+B698   # Hangul         뚘        <Hangul Syllable>
U+B699   # Hangul         뚙        <Hangul Syllable>
U+B69A   # Hangul         뚚        <Hangul Syllable>
U+B69B   # Hangul         뚛        <Hangul Syllable>
U+B69C   # Hangul         뚜        <Hangul Syllable>
U+B69D   # Hangul         뚝        <Hangul Syllable>
U+B69E   # Hangul         뚞        <Hangul Syllable>
U+B69F   # Hangul         뚟        <Hangul Syllable>
U+B6A0   # Hangul         뚠        <Hangul Syllable>
U+B6A1   # Hangul         뚡        <Hangul Syllable>
U+B6A2   # Hangul         뚢        <Hangul Syllable>
U+B6A3   # Hangul         뚣        <Hangul Syllable>
U+B6A4   # Hangul         뚤        <Hangul Syllable>
U+B6A5   # Hangul         뚥        <Hangul Syllable>
U+B6A6   # Hangul         뚦        <Hangul Syllable>
U+B6A7   # Hangul         뚧        <Hangul Syllable>
U+B6A8   # Hangul         뚨        <Hangul Syllable>
U+B6A9   # Hangul         뚩        <Hangul Syllable>
U+B6AA   # Hangul         뚪        <Hangul Syllable>
U+B6AB   # Hangul         뚫        <Hangul Syllable>
U+B6AC   # Hangul         뚬        <Hangul Syllable>
U+B6AD   # Hangul         뚭        <Hangul Syllable>
U+B6AE   # Hangul         뚮        <Hangul Syllable>
U+B6AF   # Hangul         뚯        <Hangul Syllable>
U+B6B0   # Hangul         뚰        <Hangul Syllable>
U+B6B1   # Hangul         뚱        <Hangul Syllable>
U+B6B2   # Hangul         뚲        <Hangul Syllable>
U+B6B3   # Hangul         뚳        <Hangul Syllable>
U+B6B4   # Hangul         뚴        <Hangul Syllable>
U+B6B5   # Hangul         뚵        <Hangul Syllable>
U+B6B6   # Hangul         뚶        <Hangul Syllable>
U+B6B7   # Hangul         뚷        <Hangul Syllable>
U+B6B8   # Hangul         뚸        <Hangul Syllable>
U+B6B9   # Hangul         뚹        <Hangul Syllable>
U+B6BA   # Hangul         뚺        <Hangul Syllable>
U+B6BB   # Hangul         뚻        <Hangul Syllable>
U+B6BC   # Hangul         뚼        <Hangul Syllable>
U+B6BD   # Hangul         뚽        <Hangul Syllable>
U+B6BE   # Hangul         뚾        <Hangul Syllable>
U+B6BF   # Hangul         뚿        <Hangul Syllable>
U+B6C0   # Hangul         뛀        <Hangul Syllable>
U+B6C1   # Hangul         뛁        <Hangul Syllable>
U+B6C2   # Hangul         뛂        <Hangul Syllable>
U+B6C3   # Hangul         뛃        <Hangul Syllable>
U+B6C4   # Hangul         뛄        <Hangul Syllable>
U+B6C5   # Hangul         뛅        <Hangul Syllable>
U+B6C6   # Hangul         뛆        <Hangul Syllable>
U+B6C7   # Hangul         뛇        <Hangul Syllable>
U+B6C8   # Hangul         뛈        <Hangul Syllable>
U+B6C9   # Hangul         뛉        <Hangul Syllable>
U+B6CA   # Hangul         뛊        <Hangul Syllable>
U+B6CB   # Hangul         뛋        <Hangul Syllable>
U+B6CC   # Hangul         뛌        <Hangul Syllable>
U+B6CD   # Hangul         뛍        <Hangul Syllable>
U+B6CE   # Hangul         뛎        <Hangul Syllable>
U+B6CF   # Hangul         뛏        <Hangul Syllable>
U+B6D0   # Hangul         뛐        <Hangul Syllable>
U+B6D1   # Hangul         뛑        <Hangul Syllable>
U+B6D2   # Hangul         뛒        <Hangul Syllable>
U+B6D3   # Hangul         뛓        <Hangul Syllable>
U+B6D4   # Hangul         뛔        <Hangul Syllable>
U+B6D5   # Hangul         뛕        <Hangul Syllable>
U+B6D6   # Hangul         뛖        <Hangul Syllable>
U+B6D7   # Hangul         뛗        <Hangul Syllable>
U+B6D8   # Hangul         뛘        <Hangul Syllable>
U+B6D9   # Hangul         뛙        <Hangul Syllable>
U+B6DA   # Hangul         뛚        <Hangul Syllable>
U+B6DB   # Hangul         뛛        <Hangul Syllable>
U+B6DC   # Hangul         뛜        <Hangul Syllable>
U+B6DD   # Hangul         뛝        <Hangul Syllable>
U+B6DE   # Hangul         뛞        <Hangul Syllable>
U+B6DF   # Hangul         뛟        <Hangul Syllable>
U+B6E0   # Hangul         뛠        <Hangul Syllable>
U+B6E1   # Hangul         뛡        <Hangul Syllable>
U+B6E2   # Hangul         뛢        <Hangul Syllable>
U+B6E3   # Hangul         뛣        <Hangul Syllable>
U+B6E4   # Hangul         뛤        <Hangul Syllable>
U+B6E5   # Hangul         뛥        <Hangul Syllable>
U+B6E6   # Hangul         뛦        <Hangul Syllable>
U+B6E7   # Hangul         뛧        <Hangul Syllable>
U+B6E8   # Hangul         뛨        <Hangul Syllable>
U+B6E9   # Hangul         뛩        <Hangul Syllable>
